IND_TP_CD,DATA_DATE,IDX_OPPR,IDX_HIPR,IDX_LOPR,IDX_CLPR,IDX_YDAY_CMPR_AMT,YDAY_CMPR_SECT,VOLM,TR_AMT,STK_CNT,AVLS,CAP_AMT1,FRMN_HOLD_STK_CNT,FRMN_HOLD_AVLS,MRTR_ITEM_CNT,CRDT_ENBL_ITEM_VOLM,CRDT_DATA_DATE,LEND_NEW_STKQ,LEND_NEW_AMT,LEND_RMBR_STKQ,LEND_RMBR_AMT,LEND_BALAN_STKQ,LEND_BALAN_AMT,STLOAN_RMBR_AMT,STLOAN_RMBR_STKQ,STLOAN_NEW_AMT,STLOAN_NEW_STKQ,STLOAN_BALAN_AMT,STLOAN_BALAN_STKQ,FRWDELVY_MTR_QTY,FRWDELVY_STK_AVG_PRC,RISE_ITEM_VOLM,DPRICE_ITEM_VOLM,FACE_ADJ_VOLM,SAME_FACE_STK_CNT,CLPR_AVG,ALL_ITEM_CNT,CO_CNT,TR_TYPE_TYPE_ITEM_CNT,RISE_ITEM_CNT,DPRICE_ITEM_CNT,STNR_ITEM_CNT,TOP_ITEM_CNT,BTM_ITEM_CNT,YYW_MXPR_ITEM_CNT,YYW_MNPR_ITEM_CNT,D25_EMA_EXCD_ITEM_CNT,D25_EMA_FLSH_ITEM_CNT,W52_NEW_HIPR_ITEM_CNT,W52_NEW_LOPR_ITEM_CNT,DVID_YIRT
10004,20060925,928.35,931.73,925.31,927.18,0.23,5,83151100,209466,5248867,18747655,7827466,249641,1370404,392,95893905,20060921,722388,113651,822343,111889,22320903,3085888,0,0,0,0,0,0,0,0,36722904,39586761,15028623,1578660,10233,392,392,364,147,180,45,7,0,5,0,77,22,5,0,0
10003,20060925,1468.85,1478.45,1465.01,1478.02,10.74,1,57466900,286697,5813856,59276344,13037786,664030,9817061,200,76728195,20060921,548615,194528,732500,239766,21549461,7103182,0,0,0,0,0,0,0,0,22429471,31819502,14579563,2677536,33626,200,200,198,117,57,24,1,0,2,1,77,23,2,0,0
10003,20060926,1484.95,1485.63,1463.82,1466.58,11.44,5,69565300,316773,5819903,58822367,13040809,664811,9720791,200,68372119,20060922,788904,247400,905663,217905,21428102,7129738,0,0,0,0,0,0,0,0,32239068,35748608,16084409,2678140,33329,200,200,198,42,141,15,1,0,2,0,70,30,2,0,0
10004,20060926,930,931.95,919.24,921.33,5.85,5,109473000,207098,5271583,18668048,7838824,249531,1363602,392,89534773,20060922,742100,98397,889442,123552,22124161,3055967,0,0,0,0,0,0,0,0,43591183,37038801,16320070,1580931,10179,392,392,374,123,202,54,1,0,2,1,73,26,2,1,0
10002,20060926,1343.95,1344.63,1321.52,1327.05,11.24,5,58471900,2063347,12622676,556143629,56465043,4248273,222497599,100,66352514,20060922,607418,823421,558420,732954,14477713,18313580,3637,23883,11502,40429,36338,168775,0,0,15517763,41151596,55057208,11541670,88987,100,100,100,20,76,4,0,0,3,0,61,39,3,0,0
10002,20060927,1335.7,1344.23,1335.38,1343,15.95,1,66892800,2497230,12622678,562828464,56465051,4248011,225479070,100,51527558,20060925,818966,1130578,489763,651254,14802586,18788346,8829,42312,5579,25369,39588,185717,0,0,55479362,9899108,62977218,11541672,90307,100,100,100,80,16,4,0,0,2,0,65,35,2,0,0
10003,20060927,1471.88,1488.39,1471.88,1487.17,20.59,1,76728100,399600,5819946,59649742,13041028,660663,9837067,200,109675198,20060925,717821,280985,976165,212228,21159058,7197412,0,0,0,0,0,0,0,0,47773587,24568905,18962029,2678184,33677,200,200,198,133,45,20,2,1,0,0,72,27,0,0,0
10004,20060927,922.93,927.28,922.93,925,3.67,1,95893900,194204,5271583,18742403,7838824,250169,1373275,392,83413778,20060925,798365,111168,568250,78757,22226091,3079973,0,0,0,0,0,0,0,0,58192264,26521823,14793708,1580931,10196,392,392,366,195,138,43,3,0,3,0,75,25,1,0,0
10002,20060928,1345.66,1355.08,1341.97,1353.86,10.86,1,66352500,2382636,12622825,567385364,56465419,4247068,227015112,100,45279580,20060926,696291,1003933,789331,1061296,14708536,18729735,2050,15354,2427,9231,39211,191840,0,0,46593268,17618736,61923661,11541746,91013,100,100,100,62,29,9,0,0,5,0,77,23,5,0,0
10003,20060928,1490.41,1508.64,1489.6,1508.02,20.85,1,68372100,418689,5819946,60485741,13041028,659469,9915421,200,115960560,20060926,603566,252840,858087,398489,20903637,7050802,0,0,0,0,0,0,0,0,59290770,8565436,20282617,2678184,33859,200,200,197,129,54,15,2,0,3,1,77,23,3,0,0
10004,20060928,926.43,930.61,926.43,930.34,5.34,1,89534700,218729,5272169,18851536,7839117,250772,1377404,392,67688743,20060926,1151786,139089,635440,102414,22741437,3115145,0,0,0,0,0,0,0,0,41527473,42826853,14780458,1580990,10233,392,392,361,174,149,46,7,0,9,0,75,24,7,0,0
10002,20060929,1357.44,1359.4,1348.48,1351.79,2.07,5,51527500,1910165,12624542,566555656,56474004,4247470,226482855,100,64500492,20060927,643676,795287,542926,820374,14808586,18703315,2279,16722,3127,15789,38363,192772,0,0,20008406,23819628,47687477,11543463,90353,100,100,100,36,49,15,0,0,4,0,73,27,4,0,0
10003,20060929,1516.34,1526.38,1514.13,1525.57,17.55,1,109675100,506297,5819968,61083916,13032939,658706,10012798,200,73132164,20060927,775097,257674,809974,332042,20863610,6973369,5000,19515,0,0,5000,19515,0,0,85033249,21560331,22693904,2676566,34201,200,200,199,115,61,23,2,0,5,0,73,26,3,0,0
10004,20060929,932.86,936.17,932.15,936.05,5.71,1,83413700,194591,5294716,18954916,7839141,272588,1397594,392,82698997,20060927,724166,98983,689042,112614,22776561,3101499,0,0,0,0,0,0,0,0,39168199,41353753,14175609,1580995,10262,392,392,369,195,138,40,3,0,10,0,76,23,6,0,0
10002,20061002,1350.28,1362.44,1347.92,1355.24,3.45,1,45279500,1722791,12624587,568003509,56474230,4246169,226781473,100,98964916,20060928,462857,639297,568227,796171,14698856,18543096,1191,14736,2326,8855,37228,198655,0,0,21639632,22201205,41169763,11543508,91324,100,100,100,47,47,6,0,0,4,0,78,22,4,0,0
10003,20061002,1527.18,1528.35,1521.04,1523.6,1.97,5,115960500,445415,5819968,61005256,13032939,658210,10019627,200,115499777,20060928,643067,198364,948083,307867,20561844,6866072,0,0,0,0,5000,19515,0,0,78424885,36435639,19732752,2676566,34303,200,200,198,90,98,11,1,0,4,1,72,27,2,1,0
10004,20061002,937.2,938.45,932.13,932.33,3.72,5,67688700,147824,5300246,18886758,7841906,271955,1393644,392,180879379,20060928,523533,86239,674696,98454,22615958,3084962,0,0,0,0,0,0,0,0,35125930,24724896,11711492,1581548,10222,392,392,369,164,172,38,0,2,7,1,76,23,4,1,0
10004,20061004,930.34,930.39,918.75,922.31,10.02,5,82698900,153184,5300246,18683853,7841906,270427,1377424,392,103559028,20060929,777467,111796,803717,110077,22589708,3086676,0,0,0,0,0,0,0,0,42382405,36189640,12637837,1581548,10139,392,392,360,88,249,31,3,2,3,1,67,32,2,1,0
10003,20061004,1512.33,1512.33,1482.79,1494.59,29.01,5,73132100,339089,5819968,59804860,13032939,657692,9840954,200,82733939,20060929,980371,316066,782537,339236,20756708,6840399,0,0,0,0,5000,19515,0,0,5344134,64436393,16548968,2676566,33608,200,200,199,28,162,9,0,2,5,2,63,37,4,2,0
10002,20061004,1347.36,1353.7,1327.39,1333.2,22.04,5,64500400,2382514,12624587,558766822,56474230,4248885,223151469,100,62284103,20060929,507325,673104,1048269,1117991,14145292,18088334,1497,12645,7173,32457,31552,178839,0,0,14560587,47581637,59975949,11543508,89295,100,100,100,11,83,6,0,0,4,0,60,40,4,0,0
10002,20061009,1338.69,1347.56,1289.63,1306.52,26.68,5,98964900,3582007,12624003,547467293,56473974,4261365,220439347,100,58280261,20061002,773571,953855,1889972,2392647,13029761,16650471,2759,14427,11621,72904,22690,120364,0,0,752862,91828015,93046735,11543457,88019,100,100,100,3,93,4,0,1,1,2,40,60,1,1,0
10004,20061009,919.07,921.69,860.06,863.36,58.95,5,180879300,312595,5301368,17490428,7842466,270704,1306158,392,76959596,20061002,927100,152165,2248392,243213,21268416,2995574,0,0,0,0,0,0,0,0,67870138,112987451,26305035,1581660,9682,392,392,374,16,364,4,0,39,4,46,32,67,4,39,0
10003,20061009,1493.74,1500.26,1405.81,1415.98,78.61,5,115499700,548974,5819969,56654010,13032944,662192,9483409,200,61052259,20061002,1448036,438723,2604676,794549,19600818,6485297,0,0,0,0,5000,19515,0,0,1859137,113610920,29894664,2676567,32366,200,200,199,3,193,3,0,6,2,13,39,60,1,10,0
10002,20061010,1310.14,1320.13,1309.48,1313.55,7.03,1,62284100,2107723,12624007,550416228,56473995,4262234,221873250,100,61079751,20061004,614367,706178,608915,787743,13033213,16567728,6784,23531,2598,10253,26876,133642,0,0,49334458,11508884,57597747,11543461,88676,100,100,100,69,27,4,0,0,0,1,42,58,0,1,0
10004,20061010,860.43,884.09,860.43,882.02,18.66,1,103559000,199791,5301539,17868869,7842552,271893,1329696,392,116369003,20061004,496520,79792,630164,74975,21104772,2998221,0,0,0,0,0,0,0,0,64560371,36492542,15379654,1581677,9865,392,392,375,299,60,22,6,1,5,22,36,63,3,19,0
10003,20061010,1416.64,1443.67,1416.64,1439.82,23.84,1,82733900,347899,5819969,57608980,13032944,663653,9622731,200,77065709,20061004,526732,202039,773842,238732,19347508,6443354,0,0,0,0,5000,19515,0,0,79638105,1390332,18786056,2676567,32754,200,200,199,154,33,12,0,0,0,6,37,63,0,3,0
10004,20061011,878.94,885.61,874.42,880.65,1.37,5,76959500,157191,5301539,17841109,7842552,273558,1321491,392,103214516,20061009,596250,97883,348300,68700,21282722,3022343,0,0,0,0,0,0,0,0,24137603,40470162,12498308,1581677,9851,392,392,364,135,181,57,4,1,2,4,34,65,1,4,0
10003,20061011,1426.93,1446.18,1422.12,1438.37,1.45,5,61052200,345669,5819969,57496409,13032944,665530,9647413,200,140269212,20061009,654716,280663,454145,229971,19520565,6493276,0,0,0,0,5000,19515,0,0,13802944,25177179,16621943,2676567,32769,200,200,198,71,105,22,0,0,0,4,36,63,0,3,0
10002,20061011,1302.77,1317.6,1301.27,1310.52,3.03,5,58280200,2063736,12624007,549143031,56473995,4261311,221563406,100,58932669,20061009,621421,811295,458690,778716,13194914,16599422,6579,44282,5209,35801,28246,142125,0,0,25734340,30185587,53886482,11543461,88724,100,100,100,38,55,7,0,0,0,0,41,59,0,0,0
10003,20061012,1440.63,1459.67,1440.63,1457.06,18.69,1,77065700,366926,5819969,58230500,13032944,666137,9721036,200,63755026,20061010,973448,305391,1150621,236877,19263464,6558174,0,0,0,0,5000,19515,0,0,72261555,4662758,17502682,2676567,32948,200,200,197,151,40,7,3,0,1,1,42,57,0,1,0
10002,20061012,1310.62,1322.27,1308.21,1314.95,4.43,1,61079700,2267043,12624007,551000683,56473995,4254191,221789744,100,59777093,20061010,743811,902634,371362,488901,13551713,16997463,4980,18917,4784,18501,28442,142537,0,0,43490108,16530165,56997524,11543461,88602,100,100,100,64,29,7,0,0,0,1,42,58,0,1,0
10004,20061012,880.68,895.61,880.68,895.56,14.91,1,116369000,186692,5301539,18138651,7842552,275176,1336309,392,81778990,20061010,773664,106203,638937,97752,21413449,3030520,0,0,0,0,0,0,0,0,106434110,5821124,16057725,1581677,9969,392,392,363,277,61,32,4,0,1,1,39,60,1,1,0
10003,20061013,1475.5,1483.1,1475.2,1479.64,22.58,1,140269200,516418,5826859,59143051,13036389,668430,9894585,200,75944189,20061011,1042027,320032,906195,295641,19398385,6582488,0,0,0,0,5000,19515,0,0,86474463,51806905,25029327,2677256,33553,200,200,198,146,34,18,0,0,3,0,48,52,2,0,0
10004,20061013,903.11,907.94,902.96,904.38,8.82,1,103214500,192524,5302666,18318031,7843138,275879,1351303,392,174830632,20061011,628676,94376,908948,104324,21132297,3019645,0,0,0,0,0,0,0,0,79736567,17659166,14514197,1581794,10079,392,392,369,254,88,39,2,0,5,0,43,56,5,0,0
10002,20061013,1332.96,1337.2,1328.89,1331.52,16.57,1,58932600,2327505,12624191,557948417,56474912,4254036,224672284,100,54714498,20061011,685259,949152,694688,918650,13541584,17009553,14657,50484,2507,11680,40592,181344,0,0,49860607,6308484,54989998,11543644,89756,100,100,100,82,13,5,0,0,0,0,53,47,0,0,0
10003,20061016,1484.9,1488.57,1479.66,1486,6.36,1,63755000,319248,5766664,59315527,13006697,654460,9906519,200,102971733,20061012,596133,203840,621439,236079,19369279,6548247,0,0,0,0,5000,19515,0,0,53871260,9184600,15370017,2671318,33468,200,200,199,113,71,15,1,0,4,0,54,46,4,0,0
10002,20061016,1339.93,1342.29,1333.75,1339.9,8.38,1,59777000,2329251,12624192,561459004,56474916,4253806,226353057,100,60119042,20061012,707674,1006916,639138,836297,13608160,17178633,2810,6175,7072,46365,36330,141156,0,0,38012149,13237566,56547144,11543645,89732,100,100,100,57,34,9,1,0,0,0,55,45,0,0,0
10004,20061016,908.3,911.15,908.2,910.59,6.21,1,81778900,151279,5302996,18446099,7843964,275692,1355504,392,113296507,20061012,753938,74932,583391,84174,21307124,3011105,0,0,0,0,0,0,0,0,48354296,26537225,12127631,1581959,10141,392,392,365,222,105,45,3,0,2,0,44,55,1,0,0
10004,20061017,912.86,913.14,892.01,900.99,9.6,5,174830600,215015,5304156,18255853,7845147,274455,1340756,392,140925719,20061013,776370,75976,1012190,121597,21071304,2965489,0,0,0,0,0,0,0,0,127979555,41052139,19025825,1582196,10024,392,392,366,80,264,31,1,0,1,1,43,56,1,1,0
10003,20061017,1492.26,1492.31,1459.62,1477.22,8.78,5,75944100,337502,5780053,59037638,13019225,667491,9930401,200,83468999,20061013,752591,268934,879054,205659,19239068,6605807,0,0,0,0,5000,19515,0,0,14959035,60643157,16664224,2673823,33381,200,200,199,50,137,12,1,0,2,0,45,54,0,0,0
10002,20061017,1343.51,1343.51,1324.08,1335.11,4.79,5,54714400,1937414,12624199,559453684,56474953,4253568,225596854,100,61188289,20061013,654670,969257,716205,940264,13546525,17207216,3473,17096,7577,25398,32226,132851,0,0,18423338,30383733,52042493,11543652,89053,100,100,100,26,66,8,0,0,0,0,51,49,0,0,0
10002,20061018,1328.91,1339.12,1321.26,1337.02,1.91,1,60119000,2140631,12624199,560252030,56474953,4254461,225710328,100,71344472,20061016,505334,811396,727576,896278,13324073,17121822,4041,23404,5113,21935,31154,134315,0,0,34102679,21244277,56317154,11543652,89634,100,100,100,55,34,11,0,0,2,0,54,46,2,0,0
10003,20061018,1475.81,1490.26,1467.89,1490.1,12.88,1,102971700,423667,5780053,59549608,13019225,667018,10036963,200,79229204,20061016,833259,253537,692342,263828,19380533,6598084,0,0,0,0,5000,19515,0,0,84165616,12101866,19365476,2673823,33835,200,200,198,113,66,19,2,0,8,1,44,55,7,1,0
10004,20061018,899.41,903.76,893.7,903.33,2.34,1,113296500,169692,5304156,18303382,7845147,274387,1348245,392,109702894,20061016,837619,81194,925945,82965,20980258,2962410,0,0,0,0,0,0,0,0,74976664,34208704,14774178,1582196,10041,392,392,370,151,176,49,5,0,0,1,38,61,0,1,0
10004,20061019,905.22,908.1,904.13,906.12,2.79,1,140925700,193632,5304026,18358824,7844497,274690,1355246,392,107833458,20061017,980480,106476,779131,80562,21181607,2988320,0,0,0,0,0,0,0,0,85742962,39693636,18078440,1582066,10119,392,392,370,172,161,45,3,0,3,0,40,59,2,0,0
10002,20061019,1339.38,1341.65,1332.52,1335.97,1.05,5,61188200,2188228,12624199,559812262,56474953,4253564,225318655,100,57364023,20061017,723235,945014,584713,646672,13462395,17419701,2986,13618,3094,14839,31046,133095,0,0,29887901,27769005,57962596,11543652,89380,100,100,100,48,42,10,0,0,3,0,59,41,3,0,0
10003,20061019,1492.05,1498.49,1488.24,1496.74,6.64,1,83468900,409410,5780053,59818102,13019225,666344,10119766,200,67058385,20061017,946357,278413,718881,260961,19595619,6609238,0,0,0,0,5000,19515,0,0,25337360,55747507,20709954,2673823,33957,200,200,197,104,69,24,2,0,6,0,50,49,6,0,0
10003,20061020,1503.47,1511.6,1502.7,1508.98,12.24,1,79229200,413034,5781304,60309557,13019864,666659,10157496,200,61682543,20061018,878093,289000,766977,307550,19706265,6590238,0,0,0,0,5000,19515,0,0,58215970,16741046,21369929,2673951,34351,200,200,198,134,47,17,0,0,4,2,57,42,4,2,0
10002,20061020,1338.92,1349.03,1338.67,1346.17,10.2,1,71344400,2516676,12624199,564088861,56474953,4251679,226332569,100,64710274,20061018,712058,974177,643701,841864,13529612,17550795,7712,33926,5043,22246,33715,144776,0,0,52619656,16682007,65436289,11543652,90089,100,100,100,71,26,3,0,0,6,0,70,30,6,0,0
10004,20061020,907.93,912.37,907.34,911.28,5.16,1,109702800,164149,5304540,18465187,7844754,274950,1361530,392,112145922,20061018,838580,108397,751539,90558,21267168,3005942,0,0,0,0,0,0,0,0,39764080,55742424,14573487,1582117,10117,392,392,371,226,117,35,3,0,2,0,43,56,1,0,0
10004,20061023,914.82,917.36,911.9,913.91,2.63,1,107833400,195649,5304540,18517776,7844754,275035,1361646,392,110836694,20061019,596746,58342,700992,69153,21162922,2995109,0,0,0,0,0,0,0,0,61007171,37057830,14369867,1582117,10118,392,392,369,181,146,51,4,0,2,0,44,55,1,0,0
10003,20061023,1515.61,1518.65,1509.58,1518.04,9.06,1,67058300,338725,5782229,60682654,13021359,665734,10237834,199,57229644,20061019,779459,250915,709880,247676,19749803,6578919,0,0,0,0,5000,19515,0,0,31779769,27555166,17995022,2674250,34607,200,200,197,113,63,21,2,0,10,0,55,44,7,0,0
10002,20061023,1348.64,1351.36,1340.09,1346.03,0.14,5,57364000,2247599,12624221,564028044,56475065,4246094,225425458,100,55286270,20061019,701106,1140612,510185,750732,13720533,17940670,3211,22318,4088,9157,32838,157935,0,0,30707191,17609956,54322711,11543675,89887,100,100,100,51,41,8,0,0,4,0,70,30,4,0,0
10004,20061024,916.72,920.08,916.04,917.15,3.24,1,112145900,181867,5305444,18585581,7845206,275497,1369106,392,103447192,20061020,694893,116075,527345,96633,21299870,3012554,0,0,0,0,0,0,0,0,65258542,22304075,15327421,1582208,10132,392,392,365,179,157,37,0,0,3,0,43,56,1,0,0
10002,20061024,1354.92,1355.48,1344.41,1347.05,1.02,1,64710200,2349307,12624221,564455706,56475065,4246559,225960696,100,60766730,20061020,693773,1052267,728441,947768,13688092,18050572,4727,25344,3505,14637,34060,168645,0,0,29083973,31833230,60676016,11543675,90218,100,100,100,45,44,11,0,0,5,0,61,39,5,0,0
10003,20061024,1526.08,1529.5,1520.04,1521.2,3.16,1,61682500,405049,5782229,60815488,13021359,665593,10244903,199,71715417,20061020,1008495,374090,629870,273198,20125768,6677685,0,0,0,0,5000,19515,0,0,17453088,37585898,21739665,2674250,34339,200,200,198,102,82,14,1,0,4,0,56,43,3,0,0
10003,20061025,1521.82,1530.31,1521.8,1527.85,6.65,1,57229600,363251,5782319,61084780,13021407,664549,10298611,199,54009118,20061023,604314,219683,568259,228526,20159474,6669385,0,0,0,0,5000,19515,0,0,21425235,35097259,19874655,2674260,34497,200,200,197,106,78,14,0,0,3,0,58,41,2,0,0
10002,20061025,1349.03,1355.63,1345.94,1351.8,4.75,1,55286200,2147594,12624222,566446120,56475068,4246244,226572997,100,66044221,20061023,597404,817030,568067,819167,13718949,18054765,8110,32532,2117,13478,40053,187705,0,0,24156793,25816820,50629904,11543675,90599,100,100,100,56,34,10,0,0,4,0,60,40,4,0,0
10004,20061025,919.2,921.56,918.97,920.27,3.12,1,110836600,186562,5306630,18650608,7845861,275699,1371821,392,79691179,20061023,800780,104340,536355,87292,21564287,3029595,0,0,0,0,0,0,0,0,41051958,59719146,16153079,1582339,10161,392,392,367,172,165,37,8,1,3,0,42,57,2,0,0
10002,20061026,1354.39,1357.79,1349.73,1353.61,1.81,1,60766700,2367889,12629775,567454177,56502832,4246056,227047625,100,46718412,20061024,762924,1022824,636012,936342,13845701,18141007,2568,15625,8332,29077,34289,174250,0,0,31653728,23557442,57115944,11549228,90898,100,100,100,51,43,6,0,0,3,0,53,47,3,0,0
10003,20061026,1530.09,1532.67,1525.64,1532.45,4.6,1,71715400,381381,5763261,61072278,12925874,663151,10315916,199,51721708,20061024,954428,309674,878636,254514,20232926,6723350,0,0,0,0,5000,19515,0,0,50062619,16853074,19102746,2674308,34737,199,199,197,85,90,22,0,0,6,1,55,44,4,0,0
10004,20061026,921.25,923.99,921,921.91,1.64,1,103447100,189924,5306630,18683731,7845861,274973,1375152,392,58509591,20061024,751230,101965,771076,108428,21557741,3021747,0,0,0,0,0,0,0,0,39053176,62225041,14656603,1582339,10171,392,392,358,154,184,28,4,0,3,0,38,61,0,0,0
10002,20061027,1357.46,1359.06,1341.95,1348.33,5.28,5,66044200,2469927,12629775,565236982,56502832,4242995,226162683,100,58014040,20061025,744812,1086350,797023,1144374,13792520,18081215,5922,30379,6159,34479,34052,170150,0,0,27581193,36657840,63183795,11549228,90833,100,100,100,47,48,5,0,0,3,0,55,45,3,0,0
10004,20061027,923.36,924.39,915.96,918.62,3.29,5,79691100,150541,5307830,18618749,7846461,274180,1369693,392,70118239,20061025,711056,98371,361031,52546,21891786,3068822,0,0,0,0,0,0,0,0,17167585,44865038,12428735,1582459,10171,392,392,371,123,207,44,1,1,3,1,37,62,2,1,0
10003,20061027,1540.94,1541.82,1525.75,1535.75,3.3,1,54009100,323780,5763261,61200173,12925878,663531,10338832,199,123632404,20061025,770973,291599,707725,249722,20293094,6763915,0,0,0,0,5000,19515,0,0,23532634,24255674,16198613,2651465,34848,199,199,198,88,90,20,0,0,3,1,54,45,3,0,0
10003,20061030,1532,1533.33,1520.65,1527,8.75,5,51721700,307368,5763334,60853633,12926243,663440,10294140,199,70600437,20061026,523955,208150,478687,195928,20340942,6777324,0,0,0,0,5000,19515,0,0,21984582,29055117,15237974,2651537,34781,199,199,197,70,113,14,0,0,3,2,57,42,2,2,0
10002,20061030,1342.19,1342.19,1332.16,1334.6,13.73,5,46718400,1814323,12629779,559483988,56502851,4241897,224046736,100,60702891,20061026,409343,590581,480124,639676,13721609,18030805,4557,17902,5970,34037,32639,154018,0,0,10484179,33246065,44017378,11549232,90204,100,100,99,26,63,10,0,0,1,0,52,48,1,0,0
10004,20061030,917.25,917.79,912.84,914.44,4.18,5,58509500,116389,5319413,18653436,7833626,273452,1360330,392,97337940,20061026,396699,52552,551818,83326,21736517,3037385,0,0,0,0,0,0,0,0,5527278,46520135,8838984,1579892,10136,392,392,361,95,230,45,2,0,5,2,34,65,3,1,0
10003,20061031,1532.07,1547.59,1530.99,1547.59,20.59,1,123632400,443151,5763334,61671123,12926243,662840,10445555,199,63131827,20061027,874924,343184,1006433,279467,20205933,6840794,0,0,0,0,5000,19515,0,0,27005391,89894473,22286889,2651537,35216,199,199,197,141,37,19,0,0,6,2,64,35,5,2,0
10002,20061031,1334.97,1342.46,1328.37,1341.76,7.16,1,58014000,2247906,12629779,562462517,56502851,4239735,224167468,100,57314674,20061027,677773,973767,409432,501261,13989580,18503954,2347,17840,9473,36067,25513,135785,0,0,41313767,11895972,53966201,11549232,90844,100,100,99,70,22,7,0,0,2,0,53,47,2,0,0
10004,20061031,915.02,920.55,915.02,920.41,5.97,1,70118200,142199,5323956,18781301,7835898,275115,1377745,392,93270651,20061027,581830,79275,365484,59980,21931763,3055772,0,0,0,0,0,0,0,0,40293153,25702911,11862091,1580346,10185,392,392,372,226,106,45,1,0,5,0,34,65,4,0,0
10002,20061101,1349.45,1354.16,1343.14,1349.84,8.08,1,60702800,2221454,12629781,565851235,56502861,4235058,224939851,100,65054378,20061030,684666,1033604,616548,763933,14058048,18773639,3220,35594,1720,11908,27013,159471,0,0,38958738,18312233,54495675,11549234,91828,100,100,99,67,22,10,0,0,3,0,68,32,3,0,0
