DATA_DATE,IND_TP_CD,DATA_DATE,IDX_OPPR,IDX_HIPR,IDX_LOPR,IDX_CLPR,IDX_YDAY_CMPR_AMT,YDAY_CMPR_SECT,VOLM,TR_AMT,STK_CNT,AVLS,CAP_AMT1,FRMN_HOLD_STK_CNT,FRMN_HOLD_AVLS,MRTR_ITEM_CNT,CRDT_ENBL_ITEM_VOLM,CRDT_DATA_DATE,LEND_NEW_STKQ,LEND_NEW_AMT,LEND_RMBR_STKQ,LEND_RMBR_AMT,LEND_BALAN_STKQ,LEND_BALAN_AMT,STLOAN_RMBR_AMT,STLOAN_RMBR_STKQ,STLOAN_NEW_AMT,STLOAN_NEW_STKQ,STLOAN_BALAN_AMT,STLOAN_BALAN_STKQ,FRWDELVY_MTR_QTY,FRWDELVY_STK_AVG_PRC,RISE_ITEM_VOLM,DPRICE_ITEM_VOLM,FACE_ADJ_VOLM,SAME_FACE_STK_CNT,CLPR_AVG,ALL_ITEM_CNT,CO_CNT,TR_TYPE_TYPE_ITEM_CNT,RISE_ITEM_CNT,DPRICE_ITEM_CNT,STNR_ITEM_CNT,TOP_ITEM_CNT,BTM_ITEM_CNT,YYW_MXPR_ITEM_CNT,YYW_MNPR_ITEM_CNT,D25_EMA_EXCD_ITEM_CNT,D25_EMA_FLSH_ITEM_CNT,W52_NEW_HIPR_ITEM_CNT,W52_NEW_LOPR_ITEM_CNT,DVID_YIRT,일별상승종목비율,일별하락종목비율,일별보합종목비율,일별상한가종목비율,일별하한가종목비율,외국인보유비율,연중최고가종목비율,연중최저가종목비율,25일이평상회종목비율,25일이평하회종목비율,52주신고가종목비율,52주신저가종목비율
2001-03-02,10001,2001-03-02,574.61,574.61,557.2,559.44,18.66,5,329687200,1903049,19513458,204706040,83940748,2760826,67621317,751,372930452,20010227,2804600,611757,3302980,751819,61156882,15107509,0,0,0,0,11700,8946,98669220,4410,38722400,283271731,263648206,16638090,10294,902,700,863,142,701,21,19,21,0,0,54,45,6,6,0,16.45422943,81.22827346,2.433371958,2.201622248,2.433371958,33.03337654,0,0,6.257242178,5.214368482,0.695249131,0.695249131
2001-03-05,10001,2001-03-05,549.27,565.38,549.27,565.38,5.94,1,309881500,1568472,19513502,206739438,83940971,2756544,68769260,751,297551294,20010228,2191850,496699,2248403,577258,61076029,15025492,0,0,0,0,11700,8946,115131500,3824,114117684,190189436,255715096,16732713,10273,902,700,856,255,552,50,16,17,0,0,56,43,4,13,0,29.78971963,64.48598131,5.841121495,1.869158879,1.985981308,33.26373558,0,0,6.542056075,5.023364486,0.46728972,1.518691589
2001-03-06,10001,2001-03-06,569.14,574.9,564.12,568.15,2.77,1,485018800,2222220,19420910,207810985,83950904,2758537,69233518,751,261666729,20010302,2965500,662917,1930900,501819,62110629,15184892,0,0,0,0,11700,8946,250680990,3915,286642964,183245535,418854471,16640121,10352,902,700,861,490,301,72,24,10,0,0,52,47,5,2,0,56.91056911,34.95934959,8.362369338,2.787456446,1.161440186,33.31561996,0,0,6.039488966,5.458768873,0.580720093,0.232288037
2001-03-07,10001,2001-03-07,574.52,576.94,566.08,568.64,0.49,1,364058600,1838749,19422144,207763639,83951521,2760147,69678189,751,238205951,20010305,2317070,538560,1773600,511862,62654099,15210737,0,0,0,0,11700,8946,148603110,2612,122404962,230678172,306941496,16640244,10393,902,700,863,392,402,72,26,5,0,0,53,46,3,3,0,45.42294322,46.58169177,8.342989571,3.012746234,0.579374276,33.5372394,0,0,6.141367323,5.330243337,0.347624565,0.347624565
2001-03-08,10001,2001-03-08,569.79,579.28,568.09,579.28,10.64,1,349375100,1510045,19423131,211557507,83952319,2752620,70726310,751,292206034,20010306,2411300,596774,2108260,458213,62934619,15345691,0,0,0,0,11700,8946,150741690,2354,250277319,28309880,288261594,16640404,10523,902,700,864,604,202,60,24,2,0,0,53,46,2,3,0,69.90740741,23.37962963,6.944444444,2.777777778,0.231481481,33.43124572,0,0,6.134259259,5.324074074,0.231481481,0.347222222
2001-03-09,10001,2001-03-09,572.11,573.67,562.53,565.76,13.52,5,316003400,1420750,19423154,206891632,83952432,2748707,68799567,750,312808493,20010307,2240380,559035,2508460,501717,62590069,15403010,0,0,0,0,11700,8946,117373810,2187,102715772,162456709,257604531,16640427,10526,902,700,863,398,400,65,34,1,0,0,53,46,7,1,0,46.11819235,46.34994206,7.531865585,3.939745075,0.115874855,33.25391478,0,0,6.141367323,5.330243337,0.811123986,0.115874855
2001-03-12,10001,2001-03-12,554.36,556.84,545.05,545.05,20.71,5,360939400,1556781,19412158,199426365,83897456,2739742,65962958,750,333634252,20010308,1841060,482222,2857800,716416,61561959,15167018,0,0,5700,4337,6000,4609,172877870,1876,146312559,210655929,308028350,16629431,10315,902,700,866,204,628,36,39,10,0,0,48,51,11,8,0,23.55658199,72.51732102,4.15704388,4.503464203,1.154734411,33.07634775,0,0,5.542725173,5.889145497,1.270207852,0.923787529
2001-03-13,10001,2001-03-13,527.94,533.25,522.65,527.97,17.08,5,358141000,1629242,19404238,193383125,83857856,2724789,64160255,750,313760019,20010309,2408770,557452,2592330,637008,61378399,15086391,0,0,2000,1638,4000,2971,142826330,2917,21899412,334083687,303549626,16621511,9991,902,700,864,114,731,20,20,30,0,0,42,56,6,24,0,13.19444444,84.60648148,2.314814815,2.314814815,3.472222222,33.17779408,0,0,4.861111111,6.481481481,0.694444444,2.777777778
2001-03-14,10001,2001-03-14,541.42,545,539.12,543.28,15.31,1,415188300,1784541,19396497,198586547,83807583,2721193,66121385,750,283884942,20010312,2104480,479163,1883910,498250,61598969,15066294,0,0,0,0,4000,2971,199460510,2891,334100302,68031200,361064476,16621511,10264,901,699,864,735,106,25,53,5,0,0,48,51,5,5,0,85.06944444,12.26851852,2.893518519,6.134259259,0.578703704,33.29600419,0,0,5.555555556,5.902777778,0.578703704,0.578703704
2001-03-15,10001,2001-03-15,523.38,542.3,522.74,541.83,1.45,5,385191400,1671056,19396655,198017123,83808373,2714359,65974541,749,227852018,20010313,2360900,578150,2170193,562723,61964526,15075367,0,0,0,0,4000,2971,162665650,3207,199359240,179913530,329722770,16621669,10145,901,699,861,199,606,57,19,3,0,0,47,52,5,20,0,23.1126597,70.38327526,6.620209059,2.206736353,0.348432056,33.31759395,0,0,5.458768873,6.039488966,0.580720093,2.322880372
2001-03-16,10001,2001-03-16,541.31,543.81,536.7,538.67,3.16,5,332615500,1409229,19398935,196973564,83809513,2711720,65614998,749,255072542,20010314,2102130,475838,1862095,394221,62207181,15157043,0,0,0,0,4000,2971,155946510,3108,126359596,185046034,290767569,16621897,10162,901,699,861,434,337,92,22,7,0,0,45,54,5,0,0,50.40650407,39.14053426,10.68524971,2.555168409,0.81300813,33.31157576,0,0,5.226480836,6.271777003,0.580720093,0
2001-03-19,10001,2001-03-19,531.84,541.2,528.88,534.33,4.34,5,253799700,1188001,19412042,195479241,83811868,2710692,65054945,749,273075752,20010315,1721650,391740,1606190,393502,62315641,15151475,0,0,0,0,4000,2971,87422720,2515,93369728,145864950,212189566,16622368,10053,901,699,861,283,515,66,17,6,0,0,41,58,3,2,0,32.86875726,59.81416957,7.665505226,1.974448316,0.696864111,33.27972048,0,0,4.761904762,6.736353078,0.348432056,0.232288037
2001-03-20,10001,2001-03-20,542.13,542.79,531.39,531.59,2.74,5,279529500,1229766,19412907,194504807,83816190,2706621,64564442,749,346180080,20010316,1876230,496267,1879745,493950,62312126,15151803,0,0,0,0,4000,2971,103016190,1937,142741737,127669605,228501328,16623233,10090,900,698,865,414,381,70,19,5,0,0,40,59,1,3,0,47.86127168,44.04624277,8.092485549,2.196531792,0.578034682,33.19426548,0,0,4.624277457,6.820809249,0.115606936,0.346820809
2001-03-21,10001,2001-03-21,520.71,532.59,520.41,532.59,1,1,364742600,1357914,19413307,194824228,83818190,2703168,64603686,751,290544718,20010319,1922698,423267,1873600,442385,62361224,15132508,0,0,0,0,4000,2971,165920110,1763,129341331,226812151,300020012,16623633,10106,900,698,862,362,455,48,29,6,0,0,40,59,1,6,0,41.99535963,52.78422274,5.568445476,3.364269142,0.696055684,33.15998563,0,0,4.64037123,6.844547564,0.116009281,0.696055684
2001-03-22,10001,2001-03-22,530.88,532.25,524.25,527.05,5.54,5,402499100,1591322,19431320,192796864,83827258,2717638,64232999,751,386376785,20010320,2014870,482425,2261270,604238,61965594,15007942,0,0,0,0,4000,2971,188664350,2953,247659230,141707320,336968815,16625446,10087,900,698,865,285,522,58,33,5,0,0,36,64,3,8,0,32.94797688,60.34682081,6.705202312,3.815028902,0.578034682,33.31641276,0,0,4.161849711,7.398843931,0.346820809,0.924855491
2001-03-23,10001,2001-03-23,532.01,539.19,531.63,537.97,10.92,1,364379400,1920406,19433703,196580110,83839172,2713791,66140375,751,396477240,20010321,1608620,447620,1811270,533662,61761294,14921725,0,0,0,0,4000,2971,152572890,2044,141503764,197131784,309363297,16627829,10118,902,700,864,392,390,84,19,11,0,0,38,61,10,5,0,45.37037037,45.13888889,9.722222222,2.199074074,1.273148148,33.64550717,0,0,4.398148148,7.060185185,1.157407407,0.578703704
2001-03-26,10001,2001-03-26,544.75,550.26,542.09,545.98,8.01,1,433275800,1845347,19431981,199393211,83830564,2704429,67029951,751,319709374,20010322,2968620,654898,1905260,433488,62824654,15143049,0,0,0,0,4000,2971,226793970,2712,330810161,88151780,375808894,16626108,10215,902,700,867,526,277,65,29,13,0,0,39,60,7,4,0,60.66897347,31.94925029,7.497116494,3.344867359,1.499423299,33.61696753,0,0,4.498269896,6.920415225,0.807381776,0.461361015
2001-03-27,10001,2001-03-27,546.27,546.27,532.9,532.9,13.08,5,433273400,1722045,19432170,194872953,83831505,2707023,65374855,752,424392842,20010323,2115830,496356,2541156,580060,62399328,15058485,210,199,0,0,4210,3170,239303370,1990,100161958,324592572,392882058,16626296,10135,902,700,863,221,596,50,15,10,0,0,33,66,4,8,0,25.60834299,69.06141367,5.793742758,1.738122827,1.158748552,33.54742359,0,0,3.82387022,7.64774044,0.463499421,0.926998841
2001-03-28,10001,2001-03-28,541.43,541.71,528.79,528.79,4.11,5,402642800,1508932,19441845,193425812,83879880,2704268,64941310,752,364799099,20010326,2526960,564144,2228922,509330,62697366,15113288,1000,915,0,0,5210,4085,213820000,1195,93775021,301176502,359272609,16635971,10058,902,700,867,194,610,63,10,14,0,0,26,73,3,19,0,22.37600923,70.35755479,7.266435986,1.153402537,1.614763552,33.57427291,0,0,2.998846597,8.419838524,0.346020761,2.191464821
2001-03-29,10001,2001-03-29,522.99,531.85,521.04,523.8,4.99,5,484168200,1523302,19442096,191631372,83881139,2719613,64311405,720,185756715,20010327,1962640,460919,2716520,452608,61936576,15120662,0,0,2810,2417,2400,1668,318054180,1184,277754225,157699572,447458099,16636223,9951,902,700,865,274,524,68,16,16,0,0,24,75,1,22,0,31.67630058,60.57803468,7.861271676,1.849710983,1.849710983,33.55995646,0,0,2.774566474,8.670520231,0.115606936,2.543352601
2001-03-30,10001,2001-03-30,524.63,528.6,516.97,523.22,0.58,5,417225200,1504517,19372332,190943979,83402317,2721589,64476931,721,222772144,20010328,1811900,435612,1854520,460730,61893956,15095520,0,0,0,0,2400,1668,231486820,1414,90644006,320436813,375256180,16540458,9993,901,699,863,264,553,49,16,20,0,0,27,72,6,40,0,30.59096176,64.0787949,5.677867903,1.853997683,2.317497103,33.76745962,0,0,3.128621089,8.342989571,0.695249131,4.634994206
2001-04-02,10001,2001-04-02,520.56,522.09,512.4,515.2,8.02,5,231820300,1105339,19372887,188236796,83405091,2720313,63420770,721,236145361,20010329,1375050,366827,1557140,393053,61711866,15068933,0,0,0,0,2400,1668,93606290,1266,62307279,165290346,198064293,16541013,9893,901,699,832,262,512,61,19,21,0,0,23,76,3,24,0,31.49038462,61.53846154,7.331730769,2.283653846,2.524038462,33.69201524,0,0,2.764423077,9.134615385,0.360576923,2.884615385
2001-04-03,10001,2001-04-03,505.38,507.67,498.27,503.26,11.94,5,277552100,1426037,19376165,184123414,83416483,2718449,61756973,721,248547938,20010330,1906450,446009,1870650,522543,61747666,14992358,140,108,0,0,2540,1776,114713550,1650,77040415,194524336,244246432,16543291,9677,902,699,860,158,666,39,14,37,0,0,15,84,1,64,0,18.37209302,77.44186047,4.534883721,1.627906977,4.302325581,33.54107534,0,0,1.744186047,9.76744186,0.11627907,7.441860465
2001-04-04,10001,2001-04-04,496.03,501.32,493.57,493.69,9.57,5,313640800,1457327,19376384,180858027,83417575,2714594,60326550,721,180912872,20010402,1689730,429978,2352795,515689,61076801,14904979,0,0,0,0,2540,1776,142494820,2311,46648430,260585831,282967865,16543510,9498,902,699,862,218,595,53,17,30,0,0,16,83,2,78,0,25.2900232,69.02552204,6.148491879,1.972157773,3.480278422,33.35574926,0,0,1.856148492,9.628770302,0.232018561,9.048723898
2001-04-06,10001,2001-04-06,518.06,518.2,504.54,506.22,12.53,1,373586900,1761027,19382920,185229108,83450254,2722063,62156050,721,183699679,20010403,2231590,512305,2246157,544170,61062234,14872793,0,0,70,54,2470,1722,185841290,4140,233102848,115721320,338863946,16550046,9601,902,699,863,625,180,60,20,15,0,0,17,82,3,18,0,72.42178447,20.85747393,6.952491309,2.317497103,1.738122827,33.55630801,0,0,1.969872538,9.501738123,0.347624565,2.085747393
2001-04-09,10001,2001-04-09,503.07,506.46,497.46,497.46,8.76,5,283858800,944537,19397874,182258918,83506588,2720967,60960112,721,276344376,20010404,1305820,290880,1789007,435939,60579047,14723204,0,0,2470,1722,0,0,156346310,1286,77348271,179522581,260335685,16561312,9473,902,699,856,230,576,57,22,5,0,0,20,79,2,34,0,26.86915888,67.28971963,6.658878505,2.570093458,0.58411215,33.44698447,0,0,2.336448598,9.228971963,0.23364486,3.971962617
2001-04-10,10001,2001-04-10,500.97,501.65,491.21,491.21,6.25,5,261934700,1155592,19398266,180040554,83507784,2716019,60058495,721,261618027,20010406,1525420,394698,1956361,422335,60148106,14685312,1000,770,0,0,1000,770,114866140,2789,57851826,194116463,232288677,16561552,9445,902,699,859,297,482,84,26,7,0,0,19,80,1,29,0,34.57508731,56.11175786,9.778812573,3.02677532,0.814901048,33.35831493,0,0,2.211874272,9.313154831,0.116414435,3.376018626
2001-04-11,10001,2001-04-11,505.24,508.75,501.63,507.53,16.32,1,354280200,1678782,19400872,185830793,83519115,2722467,62464873,721,240821272,20010409,1901660,510834,1930490,537821,60116276,14649409,0,0,0,0,1000,770,167696150,2392,193158822,145975104,320435602,16563818,9576,902,699,858,619,186,58,21,10,0,0,20,79,2,15,0,72.14452214,21.67832168,6.75990676,2.447552448,1.165501166,33.61384407,0,0,2.331002331,9.207459207,0.233100233,1.748251748
2001-04-12,10001,2001-04-12,516.73,519.48,511.73,514.21,6.68,1,408940800,1738623,19400872,187988744,83519117,2725351,63784422,720,218537425,20010410,2434390,563837,1760323,561373,60739493,14635974,0,0,0,0,1000,770,215308430,1616,329476961,58875000,367610037,16563818,9630,902,699,858,494,293,73,23,8,0,0,20,79,2,14,0,57.57575758,34.14918415,8.508158508,2.680652681,0.932400932,33.92991551,0,0,2.331002331,9.207459207,0.233100233,1.631701632
2001-04-13,10001,2001-04-13,518.64,518.65,512.35,516.1,1.89,1,346891100,1263054,19397227,188740444,83492283,2733096,64266108,720,243862338,20010411,2033680,452247,2270408,511120,60502765,14576153,0,0,0,0,1000,770,168212040,1214,194924785,108464557,302308670,16558451,9721,902,699,858,495,284,82,29,10,0,0,19,80,0,6,0,57.69230769,33.1002331,9.557109557,3.37995338,1.165501166,34.04999302,0,0,2.214452214,9.324009324,0,0.699300699
2001-04-16,10001,2001-04-16,514.55,518.26,508.35,508.35,7.75,5,328653900,917668,19405750,186134248,83527289,2733356,63034468,720,388704228,20010412,1378900,336474,2100136,504447,59781529,14402021,0,0,0,0,1000,770,175384380,1269,123868460,200246555,291772507,16565453,9701,901,699,858,371,420,67,30,7,0,0,20,79,2,2,0,43.24009324,48.95104895,7.808857809,3.496503497,0.815850816,33.86505637,0,0,2.331002331,9.207459207,0.233100233,0.233100233
2001-04-17,10001,2001-04-17,506.92,516.12,505.92,513.97,5.62,1,319534600,1275226,19407024,188186165,83533438,2731760,63735190,720,454263768,20010413,1704720,395260,2120213,526954,59350204,14269681,0,0,0,0,1000,770,147109690,2290,118444094,180839362,277198728,16566682,9757,901,699,854,431,332,93,20,8,0,0,22,77,2,3,0,50.46838407,38.87587822,10.88992974,2.341920375,0.93676815,33.86815922,0,0,2.576112412,9.016393443,0.234192037,0.351288056
2001-04-18,10001,2001-04-18,523.26,540,520.31,540,26.03,1,494863700,2079623,19407026,197185944,83533448,2731655,67165077,720,382380555,20010416,3047900,748943,2607245,649585,59806691,14368800,0,0,0,0,1000,770,229347770,1840,390618318,87648680,428623436,16566684,9997,901,699,858,610,182,67,25,5,0,0,42,57,4,3,0,71.0955711,21.21212121,7.808857809,2.913752914,0.582750583,34.06179753,0,0,4.895104895,6.643356643,0.466200466,0.34965035
2001-04-19,10001,2001-04-19,567.49,581.63,558.97,563.31,23.31,1,561585000,3545416,19407172,205200034,83534178,2766897,71364000,719,313383124,20010417,3520800,879636,4640424,1351689,60109114,13890408,5400,3422,0,0,6400,4192,204975170,2890,391588127,124641363,474282438,16566830,10113,901,699,856,528,251,77,23,4,0,0,35,64,8,2,0,61.68224299,29.32242991,8.995327103,2.686915888,0.46728972,34.77777202,0,0,4.088785047,7.476635514,0.934579439,0.23364486
2001-04-20,10001,2001-04-20,567.66,572.08,556.22,556.29,7.02,5,475641400,2259268,19429525,202867629,83645943,2772238,70262161,718,267583749,20010418,2706240,658689,2282330,560942,60533024,13988030,0,0,5400,3422,1000,770,239888530,2961,215434697,215413813,405387238,16589183,10151,901,699,853,259,543,54,21,6,0,0,38,61,5,5,0,30.36342321,63.65767878,6.33059789,2.461899179,0.703399766,34.63448621,0,0,4.454865182,7.15123095,0.586166471,0.586166471
2001-04-23,10001,2001-04-23,559.09,566.47,556.52,560.94,4.65,1,420369700,1826648,19468674,204470249,83580200,2771316,70811847,722,316959536,20010419,3089740,772742,2280470,562272,60931132,14197204,0,0,0,0,1000,770,200529140,2337,249675965,130945434,358671621,16576035,10107,900,698,855,356,423,76,22,4,0,0,37,62,7,1,0,41.6374269,49.47368421,8.888888889,2.573099415,0.467836257,34.63185835,0,0,4.32748538,7.251461988,0.81871345,0.116959064
2001-04-24,10001,2001-04-24,552.32,556.48,547.39,555.64,5.3,5,346704300,1562500,19451902,202692107,83494700,2768951,70054633,722,236898788,20010420,2109650,610251,2312140,512888,60727412,14282599,0,0,0,0,1000,770,159088160,2330,96815979,194377679,303925575,16558935,10057,899,697,849,231,551,68,12,7,0,0,36,63,6,4,0,27.20848057,64.89988221,8.00942285,1.413427562,0.824499411,34.56209225,0,0,4.240282686,7.4204947,0.706713781,0.471142521
2001-04-25,10001,2001-04-25,552.69,566.34,551.15,566.34,10.7,1,376545600,1827770,19412003,206799839,83476796,2767129,71629864,722,204355817,20010423,2214460,675503,2391895,598914,60567377,14370259,0,0,0,0,1000,770,182210480,2255,249574438,92596791,327332274,16555354,10191,903,699,858,402,353,105,21,7,0,0,37,62,15,3,0,46.85314685,41.14219114,12.23776224,2.447552448,0.815850816,34.63729196,0,0,4.312354312,7.226107226,1.748251748,0.34965035
2001-04-26,10001,2001-04-26,569.58,570.99,560.84,561.62,4.72,5,305802800,1537384,19394510,205210972,83389330,2769521,71271449,722,343468771,20010424,1998210,559208,2179977,592554,60435890,14331171,0,0,0,0,1000,770,134614160,1894,96779199,179628879,261927930,16537861,10220,900,697,851,335,434,83,18,8,0,0,36,63,15,0,0,39.36545241,50.99882491,9.753231492,2.115158637,0.940070505,34.7308179,0,0,4.230317274,7.403055229,1.762632197,0
2001-04-27,10001,2001-04-27,561.06,563.76,553.67,556.63,4.99,5,231120800,1246583,19394558,203671215,83389570,2773596,70581767,722,358571209,20010425,1547950,384421,2330650,629197,59652230,14083032,0,0,0,0,1000,770,89084800,2676,85756777,136881370,186984376,16537909,10156,900,697,847,321,445,83,9,6,0,0,37,62,14,4,0,37.89846517,52.53837072,9.799291617,1.06257379,0.708382527,34.65475816,0,0,4.368358914,7.319952774,1.652892562,0.472255018
2001-04-30,10001,2001-04-30,565.44,577.52,564.72,577.36,20.73,1,371499600,2049155,19433153,210920515,83389570,2777036,73473267,722,282733647,20010426,3060620,743386,2417270,655362,60173074,14164296,0,0,0,0,1000,770,174738900,4267,312891941,50284660,306270558,16537909,10170,900,697,850,623,168,59,16,3,0,0,41,58,21,2,0,73.29411765,19.76470588,6.941176471,1.882352941,0.352941176,34.83457595,0,0,4.823529412,6.823529412,2.470588235,0.235294118
2001-05-02,10001,2001-05-02,586.27,587.18,580.39,583.7,6.34,1,594622800,2357041,19433448,213282982,83391047,2787881,74663830,722,256945099,20010427,3118170,848403,3054410,770316,60216669,14239208,0,0,0,0,1000,770,355424230,3060,168251686,314870926,524101575,16548368,10220,900,697,853,439,335,79,10,2,0,0,38,62,21,4,0,51.46541618,39.27315358,9.261430246,1.172332943,0.234466589,35.00693271,0,0,4.454865182,7.268464244,2.461899179,0.468933177
2001-05-03,10001,2001-05-03,583.22,584.68,576.53,584.4,0.7,1,390072400,1812442,19415246,213673587,83401677,2789703,74827644,722,359404869,20010430,2146890,570106,2148511,548342,59921198,14260889,800,664,0,0,1800,1434,202253120,1526,188283052,191938682,336596632,16540330,10213,900,697,852,306,471,76,16,5,0,0,41,58,14,4,0,35.91549296,55.28169014,8.920187793,1.877934272,0.58685446,35.01960399,0,0,4.812206573,6.807511737,1.643192488,0.469483568
2001-05-04,10001,2001-05-04,575.69,585.6,575.69,585.6,1.2,1,392471300,1675848,19415574,214242971,83403315,2789293,74630378,722,348123583,20010502,2407660,690647,2107669,525614,60221189,14424738,0,0,800,664,1000,770,210764590,1745,215374348,52321168,347548129,16549889,10274,900,697,853,431,331,91,14,3,0,0,47,52,18,5,0,50.52754982,38.8042204,10.66822978,1.64126612,0.351699883,34.83445812,0,0,5.50996483,6.096131301,2.110199297,0.586166471
